"loanId"|"loan_open_date"|"memberId"|"loanAmount"|"interestRate"|"grade"|"term"|"installment"|"isJointApplication"|"purpose"
17695|2015-12-12|26352|26617.9461779511|1.51258712747737|1|48|554.540545373981|0|"debtconsolidation"
28660|2014-07-12|26363|25793.7323831896|1.76324581214035|3|36|716.492566199711|0|"debtconsolidation"
45319|2016-08-12|26365|32405.3398003284|2.43647950992091|1|48|675.111245840174|0|"debtconsolidation"
18877|2016-05-12|26370|26863.1847958653|1.91109980101012|3|60|447.719746597755|0|"debtconsolidation"
94246|2016-07-12|26376|22102.6018592457|1.56556851679197|3|36|613.961162756825|0|"debtconsolidation"
30384|2016-04-12|26386|26963.0987613947|1.91767993884064|1|36|748.974965594297|0|"debtconsolidation"
84961|2015-10-12|26400|33975.38378336|1.75098392726397|3|48|707.820495486666|0|"business"
56506|2017-05-12|26401|24652.8042895733|1.73039583607318|2|60|410.880071492889|0|"debtconsolidation"
78802|2017-02-12|26409|24478.0235523811|1.74573710580308|1|60|407.967059206352|0|"debtconsolidation"
43135|2014-12-12|26415|34728.9646941326|1.74283300863333|1|60|578.816078235543|1|"debtconsolidation"
37244|2015-07-12|26417|23238.167988726|1.16758848186424|1|60|387.3027998121|0|"debtconsolidation"
18012|2015-05-12|26420|22404.2473364493|1.50268335645827|2|36|622.340203790259|0|"debtconsolidation"
37001|2014-11-12|26424|27593.166103403|1.75882942068158|1|36|766.476836205638|0|"debtconsolidation"
74941|2014-11-12|26431|33911.8935392765|1.77430443769126|1|36|941.99704275768|1|"debtconsolidation"
86149|2014-12-12|26457|24627.3773049018|1.89820983871968|3|48|513.070360518787|0|"debtconsolidation"
33485|2017-02-12|26467|21068.0566409913|1.78600887670943|1|48|438.91784668732|0|"other"
73869|2016-06-12|26472|16898.9171833763|1.64562474746061|1|36|469.414366204896|0|"other"
96885|2016-04-12|26475|11871.5440382984|1.89192865356398|3|48|247.323834131217|0|"debtconsolidation"
81290|2014-12-12|26479|30581.1440313269|0.905928982059026|1|48|637.107167319311|0|"debtconsolidation"
46189|2017-02-12|26488|38429.4367308167|1.14323921588277|1|60|640.490612180278|1|"debtconsolidation"
52809|2015-09-12|26490|28402.7165632475|1.8131041517795|1|48|591.723261734323|0|"debtconsolidation"
58969|2016-11-12|26495|22273.8118640959|2.05985243295437|3|48|464.037747168666|0|"homeimprovement"
66861|2015-09-12|26506|29154.7486116436|2.26411116341177|1|48|607.390596075909|0|"homeimprovement"
92551|2016-11-12|26519|23763.6363079487|0.919515409536425|1|48|495.075756415597|0|"debtconsolidation"
86252|2016-12-12|26521|25904.9239266973|1.81284746875057|1|48|539.685915139527|0|"debtconsolidation"
97599|2016-04-12|26523|25515.9834377255|1.94335420595958|2|36|708.777317714597|0|"debtconsolidation"
66399|2014-06-12|26525|28402.0632134782|1.71827230417935|1|48|591.709650280796|0|"debtconsolidation"
10564|2015-10-12|26532|29568.205251906|1.27980364642185|1|60|492.8034208651|0|"debtconsolidation"
37650|2016-01-12|26538|26303.3724253903|2.20916808793227|1|36|730.649234038619|0|"business"
44731|2014-11-12|26546|29925.9047468666|1.75360540634698|2|36|831.275131857406|0|"debtconsolidation"
19284|2015-01-12|26549|33522.4448382441|2.06335442357342|3|48|698.384267463419|0|"other"
92317|2016-05-12|26559|20664.6389744369|2.24705220173102|1|48|430.513311967436|0|"homeimprovement"
73348|2016-11-12|26567|24193.2265207175|1.89265386847086|1|36|672.034070019931|1|"business"
27788|2015-09-12|26574|22743.3100442607|2.04943067549131|1|48|473.818959255432|0|"homeimprovement"
82781|2016-04-12|26581|18978.1864901368|2.53918971235168|2|36|527.171846948244|0|"debtconsolidation"
92978|2015-01-12|26594|25233.8021910332|1.70633315436|2|60|420.563369850553|0|"debtconsolidation"
76446|2014-09-12|26609|27393.4465621169|2.44693446612197|3|48|570.696803377436|0|"business"
64780|2016-08-12|26614|26523.4558195024|1.58402739654648|2|48|552.571996239632|0|"debtconsolidation"
32679|2015-10-12|26617|35210.27577177|1.22058045797145|1|48|733.547411911875|0|"debtconsolidation"
10079|2015-02-12|26628|24300.3846295681|1.58483968741711|2|48|506.258013116001|0|"debtconsolidation"
83650|2016-09-12|26631|23848.8702856627|1.7827745253018|2|36|662.468619046186|0|"healthcare"
40526|2014-12-12|26636|29503.6964410868|1.50005986151353|2|36|819.547123363521|0|"debtconsolidation"
80030|2015-07-12|26644|26596.017899389|1.46708995249175|1|48|554.08370623727|0|"debtconsolidation"
84446|2015-07-12|26652|21776.185094764|2.31033674445824|1|48|453.670522807584|0|"debtconsolidation"
62956|2014-10-12|26662|30124.907821019|1.73514194455934|2|60|502.081797016984|0|"debtconsolidation"
54642|2015-07-12|26668|24482.0489105533|1.60097891714019|1|48|510.042685636528|0|"debtconsolidation"
49063|2015-03-12|26670|30993.6585758893|1.61294678589567|2|48|645.701220331028|0|"homeimprovement"
89493|2014-06-12|26676|12174.903591872|1.90821473752368|5|36|338.191766440889|0|"debtconsolidation"
81786|2016-10-12|26678|26476.5592040384|2.04289303715531|1|48|551.594983417467|0|"debtconsolidation"
37985|2016-08-12|26683|27057.9552742416|1.77723342048714|2|48|563.707401546699|0|"debtconsolidation"
53132|2015-12-12|26693|21866.628209803|1.62508482057271|1|36|607.406339161194|0|"debtconsolidation"
35531|2015-06-12|26705|22476.5203413216|2.05590162305142|2|48|468.260840444199|0|"debtconsolidation"
78679|2016-03-12|26711|26103.5724212386|2.07371894782177|3|36|725.099233923294|0|"debtconsolidation"
96881|2016-01-12|26752|13965.401356575|2.17206665908439|1|48|290.945861595313|0|"debtconsolidation"
88906|2015-11-12|26753|33657.4050159859|1.96525417407767|1|36|934.92791711072|0|"debtconsolidation"
64601|2015-09-12|26755|16218.2216265003|1.55237756686735|1|36|450.506156291675|0|"debtconsolidation"
10749|2014-11-12|26760|20529.1831593715|1.65544779315744|1|48|427.691315820239|0|"debtconsolidation"
91504|2015-01-12|26776|20559.2860891976|2.00699472724789|3|36|571.091280255488|0|"debtconsolidation"
88629|2015-03-12|26798|23828.7983663821|1.22145472080016|2|60|397.146639439701|0|"debtconsolidation"
32968|2015-11-12|26820|27920.8672144579|1.76824997182347|2|48|581.68473363454|0|"debtconsolidation"
78960|2015-02-12|26837|26729.8800756767|1.44274625572079|4|60|445.498001261279|0|"debtconsolidation"
63953|2016-11-12|26838|36103.4626038281|1.35247064770069|4|60|601.724376730468|0|"debtconsolidation"
68923|2017-04-12|26843|31904.8095856345|1.61455353093679|2|48|664.683533034053|0|"homeimprovement"
69716|2014-08-12|26852|38904.2572361558|1.81676838177359|2|48|810.505359086578|0|"debtconsolidation"
36026|2017-04-12|26857|30975.8536136894|1.4502305355453|2|60|516.264226894823|0|"debtconsolidation"
17547|2017-01-12|26858|28498.3492190186|1.95461987801681|2|48|593.715608729555|0|"debtconsolidation"
47535|2015-08-12|26861|29495.3198670231|1.46840931231675|3|60|491.588664450385|1|"debtconsolidation"
22725|2015-09-12|26869|20930.0661601499|1.84011395165225|4|48|436.043045003123|0|"debtconsolidation"
21155|2016-06-12|26872|30435.5584625591|1.80628850891127|1|60|507.259307709319|0|"debtconsolidation"
27167|2015-06-12|26880|25216.2135640003|2.40849750674215|3|48|525.33778258334|1|"debtconsolidation"
51336|2015-02-12|26890|31232.7435976357|1.70352360010577|1|60|520.545726627262|0|"debtconsolidation"
70892|2016-11-12|26923|32572.1838027317|2.22711412467148|2|48|678.587162556911|0|"debtconsolidation"
17963|2016-12-12|26934|13508.6445242418|1.39888300681489|2|60|225.144075404031|0|"other"
84232|2015-01-12|26936|33186.8960268696|1.3316682602294|1|60|553.114933781161|0|"homeimprovement"
88550|2014-10-12|26942|26654.825659184|1.83890973663942|3|36|740.411823866221|0|"debtconsolidation"
79569|2015-12-12|26950|28543.0163099143|1.71319136179076|2|36|792.861564164285|0|"debtconsolidation"
55294|2015-07-12|26954|22960.2293480757|1.68508533856007|1|48|478.338111418244|0|"debtconsolidation"
73506|2017-04-12|26962|34323.4117504848|1.21208385630911|2|36|953.428104180134|0|"debtconsolidation"
14346|2016-05-12|26965|32176.8033576291|1.78709108903512|3|36|893.800093267475|0|"homeimprovement"
59304|2014-07-12|26976|30764.7821616617|1.38418464229151|2|48|640.932961701285|0|"debtconsolidation"
97490|2016-11-12|26979|22849.5634685258|1.36988880132671|1|60|380.826057808764|0|"debtconsolidation"
15358|2017-01-12|26998|21774.2446575387|2.14366712999483|2|36|604.840129376075|0|"debtconsolidation"
56196|2017-05-12|27000|21066.8549884064|1.73010719849824|2|48|438.892812258467|0|"debtconsolidation"
94152|2017-04-12|27014|18616.7540685552|2.43633855200554|1|36|517.132057459865|0|"debtconsolidation"
91602|2016-11-12|27031|19659.4101244479|1.70569615160737|1|36|546.094725679108|0|"debtconsolidation"
20313|2015-09-12|27036|28346.4356432034|2.40021936413545|1|36|787.400990088984|1|"debtconsolidation"
10785|2016-04-12|27050|40085.8645527512|1.63337945516293|4|48|835.122178182316|0|"debtconsolidation"
33427|2017-01-12|27058|26155.5018476038|2.0951931485784|2|36|726.541717988994|0|"debtconsolidation"
13103|2015-04-12|27059|31795.701035898|2.15419815578993|4|36|883.213917663832|0|"education"
28487|2016-12-12|27067|21049.9338723312|1.58679944952608|3|60|350.83223120552|0|"debtconsolidation"
71128|2014-11-12|27069|19395.0895137021|1.88501088940916|2|48|404.064364868793|0|"auto"
10249|2016-02-12|27073|28193.9480012124|2.18912038044085|2|48|587.373916691925|0|"debtconsolidation"
49614|2016-01-12|27075|33171.1390563041|1.6042749489459|4|60|552.852317605069|0|"debtconsolidation"
80686|2015-07-12|27093|9582.14349524568|1.32091321590023|2|60|159.702391587428|0|"debtconsolidation"
65243|2016-07-12|27101|21610.0591579763|1.98681291489627|2|36|600.279421054896|0|"debtconsolidation"
37621|2016-03-12|27103|28809.4026069286|1.93507375570824|3|36|800.261183525795|0|"debtconsolidation"
98458|2015-09-12|27119|27613.6713014956|2.07985348011946|2|36|767.046425041545|0|"debtconsolidation"
41556|2014-08-12|27136|12589.9642774431|2.56943866314506|1|48|262.290922446732|0|"debtconsolidation"
35981|2016-07-12|27158|34487.298356161|2.01562497666793|2|60|574.788305936017|0|"debtconsolidation"
68888|2014-12-12|27165|25080.8168613646|2.59596477982722|2|36|696.689357260128|0|"debtconsolidation"
36791|2016-12-12|27171|18324.5130166426|2.12338497605318|2|36|509.014250462296|0|"debtconsolidation"
99999|2015-09-12|27189|12676.912499601|1.64857846002767|2|48|264.102343741687|0|"debtconsolidation"
77174|2015-02-12|27190|18256.3524169015|1.4721249987181|1|60|304.272540281692|0|"homeimprovement"
72973|2016-10-12|27197|27983.9822268876|2.42775892996046|4|36|777.332839635766|0|"debtconsolidation"
96560|2016-06-12|27205|25079.6537746459|1.82762534971449|2|48|522.492786971789|0|"auto"
24374|2015-08-12|27220|22434.5984300179|1.96033815065256|2|48|467.38746729204|0|"debtconsolidation"
55983|2014-10-12|27228|24812.723955794|1.48745323409801|3|60|413.545399263234|0|"debtconsolidation"
98292|2015-04-12|27235|22342.4633434999|2.30511133079144|3|36|620.623981763887|0|"homeimprovement"
46422|2015-08-12|27244|18217.3455956533|1.30377264789283|1|48|379.528033242776|0|"debtconsolidation"
95475|2014-06-12|27256|29324.2582237944|1.9912906447779|1|36|814.562728438733|0|"debtconsolidation"
55053|2017-05-12|27260|30119.4788093325|1.41783440089019|2|60|501.991313488875|0|"debtconsolidation"
85558|2017-01-12|27269|18718.3337167477|1.98412600922553|4|48|389.965285765576|0|"debtconsolidation"
56949|2016-10-12|27274|29152.1034345237|1.80365884654347|1|48|607.335488219245|0|"debtconsolidation"
87911|2014-11-12|27302|26552.5873328789|1.84802124769198|1|48|553.17890276831|0|"homeimprovement"
78285|2016-12-12|27311|26197.6029997141|2.35449785892139|4|36|727.711194436504|0|"debtconsolidation"
77908|2015-06-12|27319|29949.0828000909|2.4837718481576|2|36|831.918966669192|0|"healthcare"
12077|2015-09-12|27324|17797.9817545257|2.46003193654748|1|48|370.79128655262|0|"debtconsolidation"
44627|2015-10-12|27327|26505.3379019274|1.52540264399868|2|60|441.755631698789|0|"debtconsolidation"
83293|2014-11-12|27335|11761.4759432537|2.10751240710619|4|48|245.030748817786|0|"debtconsolidation"
62932|2017-02-12|27342|39654.776128874|1.84433890631308|1|48|826.141169351542|0|"debtconsolidation"
92962|2014-11-12|27348|25881.7699376292|1.59588417951657|5|60|431.362832293821|0|"homeimprovement"
84094|2016-10-12|27362|26705.1061638572|1.78232097308637|1|36|741.808504551589|0|"debtconsolidation"
96721|2015-05-12|27363|30664.0522411102|1.79979472702701|1|60|511.067537351836|0|"debtconsolidation"
93736|2015-05-12|27374|22746.0951457436|2.13733551363|1|36|631.835976270656|0|"homeimprovement"
83005|2014-09-12|27375|31002.2935655082|2.18269239572452|1|36|861.174821264115|0|"other"
16157|2015-06-12|27380|35170.8967152826|1.82093730379827|1|60|586.181611921376|0|"debtconsolidation"
82891|2015-08-12|27387|13754.9056370471|1.59586385807074|4|48|286.560534105147|0|"debtconsolidation"
96104|2016-07-12|27395|31419.7703765959|1.7609732594353|1|48|654.578549512414|0|"debtconsolidation"
40715|2016-01-12|27399|29598.5706109057|2.10398652544177|2|36|822.182516969603|0|"debtconsolidation"
18802|2015-12-12|27401|27566.1244456002|1.9370689942662|1|60|459.435407426669|0|"debtconsolidation"
66691|2016-04-12|27406|22466.9345740712|1.88355448005097|2|60|374.448909567854|0|"education"
95482|2015-08-12|27423|23597.8464372129|1.20358761253086|1|60|393.297440620215|0|"debtconsolidation"
50524|2015-09-12|27425|29842.4077614179|2.12133109225873|1|48|621.716828362872|0|"debtconsolidation"
68507|2015-10-12|27432|30179.6678014751|1.92013360431509|2|48|628.743079197398|0|"debtconsolidation"
55721|2015-10-12|27444|27324.8300547766|0.986724214321692|2|60|455.413834246276|0|"debtconsolidation"
56446|2014-07-12|27453|27165.7381809123|1.46411152268939|1|60|452.762303015204|0|"debtconsolidation"
79115|2016-11-12|27478|24767.4335189611|1.72858486511929|2|48|515.988198311689|0|"debtconsolidation"
19715|2015-09-12|27487|28732.7506095687|2.18494949260999|1|36|798.13196137691|0|"debtconsolidation"
60477|2015-04-12|27501|18836.8841527125|1.51034229272258|4|48|392.435086514844|0|"debtconsolidation"
28044|2015-03-12|27506|28090.5302696746|1.66834334442011|1|60|468.175504494577|0|"homeimprovement"
42551|2016-10-12|27518|19537.3941901553|1.3027114699053|2|48|407.029045628236|0|"debtconsolidation"
72017|2014-07-12|27535|33695.2311217368|1.82188863756177|5|48|701.983981702851|0|"debtconsolidation"
77957|2015-02-12|27538|26036.0468180545|2.22418802353938|1|36|723.223522723735|0|"debtconsolidation"
17163|2016-05-12|27541|18961.8262038421|1.75091774694658|1|36|526.717394551168|0|"debtconsolidation"
85420|2017-05-12|27547|19987.7924428958|1.3720351300739|1|60|333.129874048264|0|"homeimprovement"
74120|2014-09-12|27551|30977.6653409776|1.27710853778137|3|60|516.294422349627|0|"debtconsolidation"
80575|2016-04-12|27563|24037.6309460854|1.99347027298702|3|60|400.627182434756|0|"debtconsolidation"
45029|2015-02-12|27570|24344.6669667325|1.54159098964131|2|48|507.180561806927|0|"debtconsolidation"
16776|2015-08-12|27571|21042.4470134585|2.15032079637473|1|36|584.512417040514|0|"debtconsolidation"
83102|2017-01-12|27582|30698.7121903356|1.21186140965098|1|60|511.64520317226|0|"homeimprovement"
40126|2016-01-12|27596|28986.2738500217|1.7109380351104|1|48|603.880705208785|0|"homeimprovement"
27571|2014-11-12|27623|29814.8420966257|2.43464507260122|1|36|828.190058239602|0|"debtconsolidation"
62389|2017-03-12|27624|28152.7299444215|1.4203975941802|2|60|469.212165740358|1|"debtconsolidation"
70798|2015-05-12|27633|33669.5433071882|1.6767682273651|1|36|935.265091866338|0|"debtconsolidation"
23781|2014-07-12|27680|21648.8104558498|1.23133036909231|1|48|451.016884496872|0|"debtconsolidation"
26382|2016-07-12|27683|23417.3377869344|1.52425125409816|1|60|390.288963115573|0|"debtconsolidation"
64860|2016-08-12|27686|20963.5389195626|2.52435428942091|2|48|436.740394157555|0|"business"
94533|2015-12-12|27688|15792.9427132113|1.54905188046985|4|48|329.019639858568|0|"debtconsolidation"
86379|2017-01-12|27691|32889.7628106974|1.40829219562379|1|60|548.162713511624|1|"homeimprovement"
13177|2015-07-12|27712|20998.1716115186|2.78382442727109|6|36|583.282544764406|0|"debtconsolidation"
50817|2015-10-12|27734|10101.8531340534|2.03905513568508|2|36|280.607031501482|0|"debtconsolidation"
64495|2015-07-12|27736|22593.7517612962|0.969187281383739|2|60|376.562529354936|0|"debtconsolidation"
91479|2016-06-12|27743|27443.2252883989|1.88553700738377|2|60|457.387088139982|0|"debtconsolidation"
66787|2014-06-12|27749|24750.1101923669|1.60505274027312|1|48|515.62729567431|0|"debtconsolidation"
73223|2017-04-12|27753|22444.5912760214|2.05114416587069|5|48|467.59565158378|0|"debtconsolidation"
33326|2015-02-12|27767|33319.8755623244|2.21962773944974|1|48|694.164074215092|0|"debtconsolidation"
54343|2016-06-12|27779|31557.989358678|1.38259104484917|4|48|657.458111639124|0|"debtconsolidation"
52009|2016-09-12|27782|26912.705927444|1.3984176412719|1|60|448.545098790733|0|"debtconsolidation"
37087|2016-11-12|27786|21061.7098785335|1.75017990219642|3|36|585.047496625931|0|"debtconsolidation"
50659|2014-10-12|27797|28223.3199839911|1.49830238329935|2|48|587.985832999815|0|"auto"
27902|2015-06-12|27809|31129.5760198722|1.70404656487207|2|48|648.532833747337|0|"debtconsolidation"
53929|2015-09-12|27811|18732.9142520586|1.96368562673781|2|48|390.269046917887|0|"debtconsolidation"
25583|2017-01-12|27815|39121.6887687751|1.51407793469886|2|48|815.035182682814|0|"healthcare"
17152|2014-06-12|27836|26367.7870526024|1.57430385119222|2|36|732.438529238956|0|"debtconsolidation"
38956|2015-09-12|27853|32587.4026487896|2.52916825448926|2|48|678.904221849784|1|"debtconsolidation"
85495|2014-11-12|27866|22455.5480032293|1.18763270800655|1|60|374.259133387156|0|"homeimprovement"
15249|2016-03-12|27868|20608.6936352925|2.22960339590542|1|36|572.463712091458|0|"debtconsolidation"
56656|2015-04-12|27887|20820.0178839809|1.88951848032912|1|36|578.333830110581|0|"debtconsolidation"
59306|2016-03-12|27894|22898.3084421234|1.67956032566618|2|48|477.048092544238|0|"homeimprovement"
40565|2016-05-12|27903|28246.9213005459|1.51057987967661|2|36|784.636702792941|0|"debtconsolidation"
25462|2016-09-12|27917|31503.5423198933|1.6729364032675|2|60|525.059038664888|1|"debtconsolidation"
96847|2014-10-12|27942|32572.0572585851|2.02449614431497|1|48|678.584526220524|0|"debtconsolidation"
72126|2016-02-12|27971|27591.8068709441|1.7117559052529|1|48|574.829309811335|0|"debtconsolidation"
72710|2016-03-12|27987|28654.5125933633|1.22487429283186|1|60|477.575209889389|0|"debtconsolidation"
47761|2014-09-12|27996|44547.3011008946|2.03186596394714|2|48|928.068772935304|1|"debtconsolidation"
15275|2016-04-12|28010|30532.2873392938|2.07880891931743|4|48|636.089319568622|0|"debtconsolidation"
91927|2017-03-12|28012|23252.3782428465|1.88839949357178|2|36|645.899395634626|0|"debtconsolidation"
35360|2016-08-12|28032|21938.3581392981|1.974987450393|1|36|609.398837202725|0|"debtconsolidation"
26487|2017-01-12|28035|26372.6902949386|1.47550493874188|1|48|549.431047811222|0|"debtconsolidation"
63113|2016-11-12|28043|32676.6754453005|1.14951762961361|3|36|907.685429036124|0|"debtconsolidation"
67487|2016-02-12|28065|21037.3527755673|1.90777822071999|3|36|584.370910432424|0|"debtconsolidation"
49591|2016-08-12|28067|27767.8116359413|2.23716204749452|3|48|578.496075748777|0|"debtconsolidation"
65216|2015-10-12|28086|13303.989391574|2.22925389894536|3|36|369.555260877054|0|"other"
22358|2015-10-12|28090|29150.6992453539|2.09319527579467|2|36|809.741645704275|0|"debtconsolidation"
58699|2016-10-12|28100|28774.947006762|1.24010139778433|1|48|599.478062640875|0|"debtconsolidation"
48083|2017-05-12|28110|31326.556672792|1.91719168493802|3|48|652.636597349833|0|"debtconsolidation"
98460|2015-03-12|28114|13658.6928451917|1.29533712846974|3|60|227.644880753194|0|"debtconsolidation"
21629|2016-04-12|28120|38942.288015753|2.24373646114249|1|48|811.297666994853|0|"debtconsolidation"
92595|2015-12-12|28124|27540.9326981517|1.85957112171113|2|60|459.015544969195|0|"debtconsolidation"
74154|2015-02-12|28125|25327.4835604528|1.71993623180122|1|48|527.655907509432|0|"other"
90863|2016-07-12|28138|23433.2050635151|1.73258195307552|2|60|390.553417725252|0|"debtconsolidation"
80166|2016-09-12|28148|28805.9153969056|1.33394695397165|3|48|600.123237435533|0|"debtconsolidation"
65381|2017-05-12|28158|30735.454993182|1.44919630590715|1|48|640.321979024625|0|"debtconsolidation"
38122|2016-02-12|28165|23564.1194988212|1.65079626370227|2|60|392.735324980354|0|"debtconsolidation"
29435|2015-12-12|28172|26975.9582469761|1.96447292157083|4|36|749.332173527113|0|"debtconsolidation"
48859|2017-04-12|28173|23129.0572095047|1.43343725898946|4|60|385.484286825078|0|"debtconsolidation"
10196|2014-11-12|28180|17588.5930598936|1.97066303628034|4|60|293.143217664893|0|"other"
84801|2015-09-12|28183|20783.3268143075|2.06138442958439|3|36|577.314633730764|0|"debtconsolidation"
93732|2016-10-12|28198|12351.3314374812|1.34490324438153|3|48|257.319404947524|0|"debtconsolidation"
71671|2014-10-12|28205|23054.7532034871|1.83699241616678|1|36|640.409811207974|0|"debtconsolidation"
18590|2014-12-12|28209|23586.900541653|2.03305673571419|2|36|655.191681712584|1|"debtconsolidation"
58043|2016-09-12|28236|20811.930211411|1.59324795087464|2|60|346.865503523517|0|"business"
78014|2014-10-12|28259|28288.4460475226|1.34266435462129|1|60|471.474100792044|0|"debtconsolidation"
10427|2017-01-12|28274|28126.1408744474|1.0402254671373|1|60|468.769014574123|0|"debtconsolidation"
46690|2016-02-12|28294|23903.4303816898|1.58049043221324|2|36|663.984177269162|1|"debtconsolidation"
51324|2017-05-12|28300|31567.5851944189|1.8347129117307|2|36|876.877366511636|0|"debtconsolidation"
90618|2015-10-12|28312|13955.4845116632|1.59088776887517|2|60|232.59140852772|0|"homeimprovement"
35817|2017-04-12|28320|27826.7466206511|2.06504172846767|2|48|579.723887930231|0|"debtconsolidation"
37090|2016-08-12|28332|34515.2630588106|1.40172980743507|2|48|719.067980391888|0|"debtconsolidation"
46787|2015-06-12|28340|24637.7870388562|2.05198648269709|1|36|684.38297330156|0|"other"
72964|2015-05-12|28347|13911.5099096819|1.29067853700311|3|48|289.823123118373|0|"debtconsolidation"
28079|2017-04-12|28375|21296.7562115599|1.96011212266217|2|36|591.576561432219|0|"other"
21523|2016-04-12|28387|17984.0511124031|1.891160862635|6|48|374.667731508397|0|"debtconsolidation"
74580|2014-10-12|28391|13420.7167226076|1.47079472836882|1|36|372.797686739101|0|"debtconsolidation"
32232|2014-10-12|28397|26268.17933061|2.13664129740622|1|36|729.6716480725|0|"debtconsolidation"
34640|2016-09-12|28414|14039.9694956483|1.98997000533122|2|48|292.499364492673|0|"debtconsolidation"
32644|2017-02-12|28417|23781.0381958189|1.98091561413404|1|48|495.438295746228|0|"debtconsolidation"
32768|2015-02-12|28418|19575.9305022707|1.96566897272762|2|36|543.775847285296|0|"debtconsolidation"
33772|2015-05-12|28435|19962.1929389766|2.44903811864444|1|36|554.505359416016|0|"debtconsolidation"
17947|2016-07-12|28447|22390.6692944961|2.37441900510952|2|48|466.472276968668|0|"debtconsolidation"
62960|2015-02-12|28454|26446.5829261046|2.08344927843409|1|36|734.627303502905|0|"homeimprovement"
95499|2017-01-12|28466|28568.8862857806|2.30133374732476|1|48|595.185130953762|0|"debtconsolidation"
93728|2014-12-12|28476|31851.2340205099|0.96516652381461|2|48|663.567375427289|0|"debtconsolidation"
52613|2015-07-12|28487|33707.7986042944|1.40292435044785|2|48|702.245804256133|1|"debtconsolidation"
90173|2014-06-12|28500|26533.7206253204|1.78527063391249|2|48|552.785846360841|0|"debtconsolidation"
89071|2015-01-12|28506|32415.0551507808|1.97845163029474|2|36|900.4181986328|0|"debtconsolidation"
15575|2017-01-12|28521|26137.3335011962|1.70323092566194|1|60|435.622225019937|0|"debtconsolidation"
93281|2017-03-12|28527|26390.7590013762|1.46004167935423|1|60|439.845983356269|0|"business"
49319|2016-06-12|28551|11743.9340664217|1.58753968618032|1|48|244.665293050452|0|"debtconsolidation"
98646|2015-10-12|28561|15807.2276705935|1.45727330715929|2|48|329.317243137365|0|"homeimprovement"
40662|2015-08-12|28567|36906.1194287851|2.06787942174241|1|36|1025.16998413292|0|"debtconsolidation"
70341|2014-07-12|28588|24146.0691118309|1.04944317742188|2|60|402.434485197181|0|"debtconsolidation"
56893|2016-09-12|28613|23809.7401779852|1.33098442185941|2|60|396.82900296642|0|"debtconsolidation"
82698|2016-11-12|28635|35361.7499163795|1.55296875690064|3|48|736.703123257906|1|"debtconsolidation"
51276|2014-09-12|28638|40003.4365882966|1.44019335772195|1|48|833.404928922845|0|"debtconsolidation"
69715|2014-10-12|28644|32950.5606463007|1.88359674927422|2|48|686.470013464597|0|"debtconsolidation"
19473|2017-05-12|28692|20674.8264029812|1.70900296076755|2|48|430.725550062109|0|"debtconsolidation"
63209|2015-12-12|28695|36138.8691936837|1.53602726742194|2|60|602.314486561394|0|"debtconsolidation"
31079|2015-09-12|28697|19717.0502621882|2.27906367576348|1|48|410.771880462255|0|"homeimprovement"
81609|2015-01-12|28714|27721.9053332762|2.2210199820035|2|36|770.052925924338|0|"debtconsolidation"
98142|2014-07-12|28729|16997.6037276595|1.53291206838501|5|60|283.293395460992|0|"homeimprovement"
57498|2015-05-12|28733|30851.6286172553|1.35614688058567|2|60|514.193810287588|0|"debtconsolidation"
82287|2016-11-12|28734|24537.6041151706|1.50347038008313|2|36|681.600114310293|0|"debtconsolidation"
11069|2015-02-12|28746|27845.3785067009|1.92622593455612|2|48|580.112052222935|0|"debtconsolidation"
94651|2016-09-12|28748|30128.1280460826|1.99211308008953|1|36|836.892445724518|0|"debtconsolidation"
48985|2016-10-12|28755|19675.754145759|1.55872076230611|4|36|546.548726271084|0|"homeimprovement"
25046|2017-05-12|28760|25244.3143321071|2.37087724181407|1|48|525.923215252232|0|"debtconsolidation"
55106|2015-04-12|28762|18463.2668290031|2.34264407292321|1|36|512.868523027864|0|"debtconsolidation"
59638|2016-10-12|28768|27857.8918093228|2.00990627896235|1|36|773.830328036744|0|"debtconsolidation"
53379|2016-06-12|28771|26648.6801847525|1.80095894570698|4|48|555.180837182343|0|"debtconsolidation"
97877|2016-06-12|28772|28208.8792825324|1.67378227155775|2|48|587.684985052757|1|"debtconsolidation"
86182|2017-01-12|28774|30558.875909461|1.66663714574053|4|48|636.64324811377|0|"debtconsolidation"
22045|2017-03-12|28784|27027.1034254633|1.35435002715898|3|60|450.451723757722|0|"healthcare"
71281|2016-03-12|28795|17525.2679862744|1.71159409893097|1|36|486.812999618734|0|"debtconsolidation"
52933|2016-01-12|28801|17532.1253431066|1.86088824530796|1|60|292.202089051777|0|"debtconsolidation"
18588|2017-05-12|28825|19771.8860636034|2.15613737154715|5|36|549.219057322317|0|"debtconsolidation"
75588|2017-03-12|28830|33701.4351272568|1.20811692360836|1|48|702.113231817851|0|"debtconsolidation"
62479|2017-02-12|28834|13088.3215958219|1.62429276515459|4|48|272.673366579623|1|"homeimprovement"
82814|2015-09-12|28837|14253.2755499869|1.50924837030572|2|48|296.943240624727|0|"debtconsolidation"
15231|2014-06-12|28847|19523.4903480984|1.90479368094758|1|36|542.319176336067|0|"debtconsolidation"
51429|2015-12-12|28848|28193.9787213023|2.13123064025818|2|48|587.374556693798|0|"debtconsolidation"
